,block_number,block_name,block_trial_count,block_pairing_definition,study_name,task_number,task_name,trial_number,trial_name,trial_response,trial_latency,trial_error,session_id
63,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,17,Other,(unnamed)/Death,785,1,2615984709
88,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,18,Die,(unnamed)/Death,6650,0,2615984709
89,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,19,Mine,Me/Life,763,0,2615984709
184,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,0,Dead,(unnamed)/Death,1191,1,2615989949
185,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,1,Deceased,(unnamed)/Death,33,0,2615989949
187,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,2,Living,Me/Life,599,0,2615989949
188,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,3,Thrive,Me/Life,893,0,2615989949
189,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,4,Breathing,Me/Life,636,0,2615989949
186,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,5,They,(unnamed)/Death,809,0,2615989949
190,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,6,Suicide,(unnamed)/Death,710,0,2615989949
191,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,7,Other,(unnamed)/Death,767,0,2615989949
192,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,8,Living,Me/Life,523,0,2615989949
193,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,9,Myself,Me/Life,1003,0,2615989949
194,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,10,Dead,(unnamed)/Death,1048,0,2615989949
195,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,11,I,Me/Life,1129,0,2615989949
196,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,12,Thrive,Me/Life,1148,0,2615989949
197,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,13,Mine,Me/Life,1348,0,2615989949
198,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,14,Deceased,(unnamed)/Death,504,0,2615989949
199,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,15,Them,(unnamed)/Death,367,0,2615989949
200,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,16,Alive,Me/Life,625,0,2615989949
201,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,17,Their,(unnamed)/Death,546,0,2615989949
202,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,18,Die,(unnamed)/Death,763,0,2615989949
203,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,19,Self,Me/Life,71,0,2615989949
248,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,0,Thrive,(unnamed)/Life,1494,0,2615989949
249,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,1,Living,(unnamed)/Life,1417,0,2615989949
250,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,2,Deceased,Me/Death,914,0,2615989949
251,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,3,Suicide,Me/Death,568,0,2615989949
252,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,4,Deceased,Me/Death,830,0,2615989949
253,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,5,Other,(unnamed)/Life,536,0,2615989949
254,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,6,Breathing,(unnamed)/Life,614,0,2615989949
255,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,7,They,(unnamed)/Life,474,1,2615989949
256,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,8,Die,Me/Death,1130,0,2615989949
257,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,9,Myself,Me/Death,841,1,2615989949
258,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,10,Alive,(unnamed)/Life,518,1,2615989949
260,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,11,I,Me/Death,770,1,2615989949
261,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,12,Living,(unnamed)/Life,797,1,2615989949
262,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,13,Self,Me/Death,1301,0,2615989949
259,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,14,Suicide,Me/Death,1477,1,2615989949
263,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,15,Their,(unnamed)/Life,649,0,2615989949
272,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,16,Dead,Me/Death,1244,1,2615989949
273,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,17,Mine,Me/Death,970,0,2615989949
274,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,18,Thrive,(unnamed)/Life,1128,1,2615989949
275,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,19,Them,(unnamed)/Life,815,0,2615989949
204,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,0,Living,Me/Life,1168,0,2615989949
205,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,1,Thrive,Me/Life,1494,1,2615989949
206,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,2,Dead,(unnamed)/Death,498,1,2615989949
207,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,3,Suicide,(unnamed)/Death,622,0,2615989949
208,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,4,Breathing,Me/Life,1517,0,2615989949
209,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,5,They,(unnamed)/Death,626,0,2615989949
210,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,6,Thrive,Me/Life,608,1,2615989949
211,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,7,Self,Me/Life,2345,0,2615989949
212,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,8,Suicide,(unnamed)/Death,690,0,2615989949
213,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,9,Other,(unnamed)/Death,469,0,2615989949
214,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,10,Dead,(unnamed)/Death,707,0,2615989949
215,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,11,I,Me/Life,709,0,2615989949
240,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,12,Deceased,(unnamed)/Death,880,0,2615989949
241,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,13,Them,(unnamed)/Death,1584,0,2615989949
242,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,14,Living,Me/Life,647,0,2615989949
243,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,15,Their,(unnamed)/Death,708,0,2615989949
244,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,16,Die,(unnamed)/Death,2093,0,2615989949
245,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,17,Mine,Me/Life,654,0,2615989949
246,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,18,Alive,Me/Life,818,0,2615989949
247,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,19,Myself,Me/Life,781,0,2615989949
276,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,0,Thrive,(unnamed)/Life,712,1,2615989949
277,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,1,Living,(unnamed)/Life,526,1,2615989949
278,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,2,Dead,Me/Death,892,0,2615989949
279,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,3,Suicide,Me/Death,967,0,2615989949
160,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,4,Dead,Me/Death,832,0,2615989949
161,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,5,I,Me/Death,783,1,2615989949
162,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,6,Alive,(unnamed)/Life,723,1,2615989949
163,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,7,Self,Me/Death,539,0,2615989949
164,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,8,Deceased,Me/Death,4346,1,2615989949
165,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,9,Other,(unnamed)/Life,528,0,2615989949
166,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,10,Living,(unnamed)/Life,4888,0,2615989949
167,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,11,They,(unnamed)/Life,700,0,2615989949
168,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,12,Suicide,Me/Death,560,1,2615989949
169,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,13,Myself,Me/Death,401,0,2615989949
170,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,14,Breathing,(unnamed)/Life,492,1,2615989949
171,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,15,Mine,Me/Death,1325,0,2615989949
172,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,16,Die,Me/Death,771,1,2615989949
173,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,17,Their,(unnamed)/Life,942,0,2615989949
174,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,18,Thrive,(unnamed)/Life,1953,1,2615989949
175,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,19,Them,(unnamed)/Life,583,0,2615989949
265,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,0,Die,(unnamed)/Death,561,1,2615989949
266,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,1,Dead,(unnamed)/Death,746,0,2615989949
267,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,2,Breathing,Me/Life,866,0,2615989949
264,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,3,Living,Me/Life,203,0,2615989949
268,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,4,Thrive,Me/Life,623,0,2615989949
269,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,5,I,Me/Life,765,0,2615989949
270,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,6,Die,(unnamed)/Death,623,0,2615989949
271,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,7,Myself,Me/Life,1963,0,2615989949
216,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,8,Deceased,(unnamed)/Death,4634,0,2615989949
217,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,9,They,(unnamed)/Death,760,0,2615989949
218,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,10,Alive,Me/Life,568,0,2615989949
219,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,11,Other,(unnamed)/Death,813,0,2615989949
220,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,12,Dead,(unnamed)/Death,505,1,2615989949
221,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,13,Mine,Me/Life,460,0,2615989949
222,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,14,Living,Me/Life,1031,0,2615989949
223,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,15,Self,Me/Life,1222,0,2615989949
224,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,16,Breathing,Me/Life,874,0,2615989949
225,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,17,Them,(unnamed)/Death,717,0,2615989949
226,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,18,Suicide,(unnamed)/Death,1003,0,2615989949
227,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,19,Their,(unnamed)/Death,822,0,2615989949
228,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,0,Deceased,Me/Death,1078,0,2615989949
229,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,1,Dead,Me/Death,858,0,2615989949
230,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,2,Breathing,(unnamed)/Life,608,0,2615989949
231,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,3,Living,(unnamed)/Life,641,0,2615989949
232,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,4,Deceased,Me/Death,609,0,2615989949
233,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,5,They,(unnamed)/Life,690,1,2615989949
234,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,6,Thrive,(unnamed)/Life,424,1,2615989949
235,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,7,Mine,Me/Death,495,0,2615989949
236,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,8,Living,(unnamed)/Life,1299,0,2615989949
237,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,9,Their,(unnamed)/Life,613,0,2615989949
238,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,10,Dead,Me/Death,696,0,2615989949
239,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,11,Self,Me/Death,517,0,2615989949
176,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,12,Alive,(unnamed)/Life,1142,0,2615989949
177,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,13,I,Me/Death,668,0,2615989949
178,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,14,Die,Me/Death,734,0,2615989949
179,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,15,Them,(unnamed)/Life,1853,0,2615989949
180,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,16,Breathing,(unnamed)/Life,544,0,2615989949
181,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,17,Other,(unnamed)/Life,624,0,2615989949
182,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,18,Suicide,Me/Death,841,0,2615989949
183,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword2biat,19,Myself,Me/Death,1137,0,2615989949
361,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,0,Breathing,(unnamed)/Life,598,0,2615990766
362,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,1,Dead,Me/Death,1815,1,2615990766
363,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,2,Die,Me/Death,1609,0,2615990766
360,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,3,Alive,(unnamed)/Life,542,1,2615990766
364,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,4,Deceased,Me/Death,612,0,2615990766
365,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,5,Myself,Me/Death,657,1,2615990766
366,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,6,Die,Me/Death,600,0,2615990766
367,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,7,Them,(unnamed)/Life,612,1,2615990766
368,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,8,Thrive,(unnamed)/Life,630,0,2615990766
369,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,9,Self,Me/Death,698,0,2615990766
370,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,10,Alive,(unnamed)/Life,835,0,2615990766
371,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,11,Their,(unnamed)/Life,849,1,2615990766
372,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,12,Suicide,Me/Death,2164,0,2615990766
374,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,13,They,(unnamed)/Life,716,0,2615990766
375,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,14,Dead,Me/Death,2390,0,2615990766
376,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,15,I,Me/Death,811,1,2615990766
373,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,16,Breathing,(unnamed)/Life,537,1,2615990766
377,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,17,Mine,Me/Death,1166,1,2615990766
378,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,18,Living,(unnamed)/Life,923,1,2615990766
379,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,19,Other,(unnamed)/Life,907,1,2615990766
316,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,0,Dead,(unnamed)/Death,916,0,2615990766
317,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,1,Alive,Me/Life,730,0,2615990766
319,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,2,Suicide,(unnamed)/Death,844,1,2615990766
320,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,3,Thrive,Me/Life,917,1,2615990766
321,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,4,Suicide,(unnamed)/Death,1856,1,2615990766
318,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,5,They,(unnamed)/Death,2511,1,2615990766
322,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,6,Deceased,(unnamed)/Death,1026,0,2615990766
323,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,7,Mine,Me/Life,716,0,2615990766
324,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,8,Alive,Me/Life,781,1,2615990766
325,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,9,Self,Me/Life,840,0,2615990766
326,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,10,Living,Me/Life,1080,0,2615990766
327,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,11,Their,(unnamed)/Death,689,1,2615990766
328,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,12,Breathing,Me/Life,1061,0,2615990766
329,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,13,Them,(unnamed)/Death,2620,0,2615990766
330,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,9,pimh_deathlifeword1biat,14,Dead,(unnamed)/Death,1073,0,2615990766
